# Raman data in two columns
# Material is single layer graphene on silicon oxide
# Measured by M Craciun, Exeter University
# 'Raman shift / cm$^{-1}', 'Intensity /  a.u.')
3126.08	7867.1
3125.36	7695.33
3124.64	7812.7
3123.93	7818.6
3123.21	7814.05
3122.49	7955.73
3121.77	7697.03
3121.05	7977.92
3120.34	7893.31
3119.62	7961.82
3118.9	7786.77
3118.18	7625.68
3117.46	7993.34
3116.74	7884.43
3116.02	7890.31
3115.3	7844.03
3114.59	7915.97
3113.87	8126.92
3113.15	7969.41
3112.43	7874.49
3111.71	7849.1
3110.99	7907.08
3110.27	7881.69
3109.55	7731.26
3108.83	8028.86
3108.11	7722.2
3107.39	7971.11
3106.67	8035.98
3105.95	8062.65
3105.23	7825.56
3104.51	8063.91
3103.79	7976.07
3103.07	7843.17
3102.35	7828.22
3101.62	8083.78
3100.9	7957.84
3100.18	8140.51
3099.46	8104.73
3098.74	8120.95
3098.02	7915.37
3097.3	8149.91
3096.58	8055.26
3095.85	8161.54
3095.13	8243.56
3094.41	7993.08
3093.69	8116.64
3092.97	8001.28
3092.24	8052.11
3091.52	7940.25
3090.8	7890.71
3090.08	8104.17
3089.35	8123.82
3088.63	8115.79
3087.91	8190.78
3087.19	8075.53
3086.46	8216.21
3085.74	8069.87
3085.02	8096.42
3084.29	8171.36
3083.57	8080.38
3082.85	8307.35
3082.12	8095.45
3081.4	8187.61
3080.68	8165.77
3079.95	8023.05
3079.23	8194.62
3078.5	7975.97
3077.78	8233.8
3077.06	8211.96
3076.33	8238.45
3075.61	8313.25
3074.88	8163.74
3074.16	8048.77
3073.43	8402.97
3072.71	8063.82
3071.98	8186.86
3071.26	8199.53
3070.53	8084.64
3069.81	8317.94
3069.08	8113.45
3068.36	8257.08
3067.63	8245.61
3066.91	8158.35
3066.18	8195.13
3065.45	8194.01
3064.73	8347.86
3064	8391.48
3063.28	8300.82
3062.55	8430.5
3061.82	8284.78
3061.1	8314.62
3060.37	8172.4
3059.64	8209.13
3058.92	8252.73
3058.19	8323.83
3057.46	8277.98
3056.74	8500.36
3056.01	8430.44
3055.28	8432.72
3054.55	8338.76
3053.83	8402.92
3053.1	8429.26
3052.37	8184.16
3051.64	8244.88
3050.92	8449.84
3050.19	8404.04
3049.46	8358.25
3048.73	8487.58
3048	8517.31
3047.28	8389.14
3046.55	8374.27
3045.82	8349.1
3045.09	8334.23
3044.36	8442.87
3043.63	8355.96
3042.9	8433.7
3042.17	8501.14
3041.45	8599.41
3040.72	8413.1
3039.99	8336.54
3039.26	8688.42
3038.53	8426.78
3037.8	8483.88
3037.07	8294.29
3036.34	8409.62
3035.61	8542.05
3034.88	8609.37
3034.15	8543.13
3033.42	8538.54
3032.69	8444.94
3031.96	8611.5
3031.23	8343.39
3030.5	8578.35
3029.77	8454.01
3029.04	8511
3028.3	8639.81
3027.57	8498.41
3026.84	8558.8
3026.11	8308.05
3025.38	8669.27
3024.65	8592.88
3023.92	8642.97
3023.19	8631.54
3022.45	8609.86
3021.72	8642.84
3020.99	8481.12
3020.26	8534.6
3019.53	8543.68
3018.79	8607.38
3018.06	8336.51
3017.33	8577.72
3016.6	8672.1
3015.86	8616.32
3015.13	8427.48
3014.4	8825.47
3013.67	8585.49
3012.93	8601.37
3012.2	8661.57
3011.47	8813.82
3010.73	8570.56
3010	8535.3
3009.27	8636.38
3008.53	8914.63
3007.8	8691.94
3007.06	8956.48
3006.33	8754.28
3005.6	8742.86
3004.86	8728.04
3004.13	8798.35
3003.39	8531.6
3002.66	8727.86
3001.92	8685.82
3001.19	8551.91
3000.46	8581.37
2999.72	8818.34
2998.99	8776.31
2998.25	8567.64
2997.52	8797.71
2996.78	8660.5
2996.04	8778.31
2995.31	8705.72
2994.57	8592.36
2993.84	8812.08
2993.1	8838.06
2992.37	8830.05
2991.63	8862.81
2990.89	8742.72
2990.16	8724.54
2989.42	8692.79
2988.69	8586.35
2987.95	8727.75
2987.21	9042.22
2986.48	8918.8
2985.74	8805.6
2985	9014.75
2984.27	8955.85
2983.53	8707.01
2982.79	8963.57
2982.05	8836.87
2981.32	9032.31
2980.58	8831.06
2979.84	8873.92
2979.1	8943.87
2978.37	8905.37
2977.63	8975.3
2976.89	8831.79
2976.15	8854.29
2975.41	8863.24
2974.68	8929.75
2973.94	8959
2973.2	8724.18
2972.46	8875.31
2971.72	8857.17
2970.98	8876.26
2970.24	8810.76
2969.51	8938.11
2968.77	9197.34
2968.03	8719.2
2967.29	8819.46
2966.55	8994.07
2965.81	8715.62
2965.07	8731.32
2964.33	9098.53
2963.59	9070.25
2962.85	8940.61
2962.11	8939.38
2961.37	8928.02
2960.63	8970.71
2959.89	9064.03
2959.15	9052.66
2958.41	9051.42
2957.67	9087.31
2956.93	9180.57
2956.19	8976.83
2955.45	9016.09
2954.7	9099.2
2953.96	9070.97
2953.22	9127.07
2952.48	9142.68
2951.74	9107.7
2951	8853.59
2950.26	9091.72
2949.51	9228.67
2948.77	9315.03
2948.03	8986.9
2947.29	9346.17
2946.55	9206.77
2945.8	9289.71
2945.06	9210.98
2944.32	8950.43
2943.58	9013.18
2942.83	9163.43
2942.09	9256.42
2941.35	9224.86
2940.61	9156.3
2939.86	9356.92
2939.12	8918.3
2938.38	9250.08
2937.63	9050.38
2936.89	9267.72
2936.15	9326.97
2935.4	9251.73
2934.66	9247.1
2933.92	9091.23
2933.17	9281.53
2932.43	9303.78
2931.68	9050.54
2930.94	9153.43
2930.19	9101.8
2929.45	9224.8
2928.71	9163.1
2927.96	9269.27
2927.22	9086.73
2926.47	9333.85
2925.73	9067.46
2924.98	9140.04
2924.24	9343.43
2923.49	9150.95
2922.75	9485.09
2922	9275.87
2921.25	9408.73
2920.51	9182.81
2919.76	9040.76
2919.02	9270.79
2918.27	9360
2917.52	9653.58
2916.78	9511.55
2916.03	9386.3
2915.29	9475.44
2914.54	9450.7
2913.79	9308.77
2913.05	9468.2
2912.3	9456.86
2911.55	9412.05
2910.81	9293.62
2910.06	9386.04
2909.31	9501.86
2908.56	9356.71
2907.82	9325.32
2907.07	9206.99
2906.32	9503.33
2905.57	9441.85
2904.83	9473.98
2904.08	9512.79
2903.33	9394.52
2902.58	9530.23
2901.83	9341.82
2901.08	9340.54
2900.34	9559.71
2899.59	9545.04
2898.84	9373.43
2898.09	9495.68
2897.34	9314.1
2896.59	9456.36
2895.84	9461.74
2895.09	9704.04
2894.35	9692.7
2893.6	9918.22
2892.85	9459.88
2892.1	9598.66
2891.35	9523.98
2890.6	9726.06
2889.85	9738.06
2889.1	9423.39
2888.35	9635.4
2887.6	9660.74
2886.85	9522.8
2886.1	9738.05
2885.35	9626.79
2884.6	9645.45
2883.84	9534.23
2883.09	9626.15
2882.34	9748.01
2881.59	9683.43
2880.84	9722.04
2880.09	9614.21
2879.34	9619.55
2878.59	9661.48
2877.84	9543.73
2877.08	9964.83
2876.33	9750.62
2875.58	9672.8
2874.83	9518.54
2874.08	9786.5
2873.32	9904.81
2872.57	9704.05
2871.82	9775.82
2871.07	9904.05
2870.31	9673.48
2869.56	9658.87
2868.81	9611.05
2868.06	9951.75
2867.3	9857.42
2866.55	9819.55
2865.8	9914.46
2865.04	9833.45
2864.29	9861.96
2863.54	9784.3
2862.78	9885.79
2862.03	9930.87
2861.28	9843.28
2860.52	9822.03
2859.77	9973.2
2859.01	9948.63
2858.26	9943.95
2857.5	9882.92
2856.75	9977.67
2856	9731.11
2855.24	10061.1
2854.49	9993.43
2853.73	9786.72
2852.98	9907.9
2852.22	9893.3
2851.47	10074
2850.71	10046.2
2849.96	9975.27
2849.2	9841.54
2848.44	9744.23
2847.69	9938.08
2846.93	9959.87
2846.18	9915.51
2845.42	9914.15
2844.66	9912.79
2843.91	10139.5
2843.15	9916.67
2842.4	9988.02
2841.64	10165.1
2840.88	9899.37
2840.13	10043.4
2839.37	9705.06
2838.61	10053.8
2837.86	10181.2
2837.1	10212.9
2836.34	10086
2835.58	10196.9
2834.83	10139.3
2834.07	10022.4
2833.31	10486.3
2832.55	10128.6
2831.8	10292.1
2831.04	10148.9
2830.28	10002.4
2829.52	10258.2
2828.76	10293.1
2828	10331.2
2827.25	10310
2826.49	10407.5
2825.73	10050.2
2824.97	9828.03
2824.21	10320.8
2823.45	10497.3
2822.69	10159.9
2821.93	10138.7
2821.17	10236.1
2820.42	10537.6
2819.66	10414.3
2818.9	10143
2818.14	10227.2
2817.38	10311.3
2816.62	10194.8
2815.86	10160.5
2815.1	10182.1
2814.34	10305.7
2813.58	10241.8
2812.82	10273.3
2812.05	10196.2
2811.29	10464.3
2810.53	10272.3
2809.77	10399
2809.01	10483
2808.25	10452
2807.49	10424.3
2806.73	10396.6
2805.97	10464.1
2805.2	10331.4
2804.44	10277.4
2803.68	10525.5
2802.92	10589.6
2802.16	10256.8
2801.4	10376.8
2800.63	10391.7
2799.87	10587.1
2799.11	10552.9
2798.35	10358
2797.58	10546.7
2796.82	10404.3
2796.06	10366.8
2795.3	10375.2
2794.53	10534.3
2793.77	10392
2793.01	10633
2792.24	10441.6
2791.48	10522
2790.72	10487.8
2789.95	10650
2789.19	10560.2
2788.42	10529.3
2787.66	10671.8
2786.9	10431.5
2786.13	10547.9
2785.37	10481
2784.6	10754.3
2783.84	10556.6
2783.08	10699
2782.31	10645.2
2781.55	10768
2780.78	10518.1
2780.02	10722.5
2779.25	10560.9
2778.49	10559.5
2777.72	10646.2
2776.95	10765.6
2776.19	10509.4
2775.42	10798.6
2774.66	10855.9
2773.89	10864.2
2773.13	10732.1
2772.36	10854.7
2771.59	10598.6
2770.83	10633.1
2770.06	10625.1
2769.3	10483.4
2768.53	10827.6
2767.76	11103.3
2767	10824.7
2766.23	10709.1
2765.46	10736.9
2764.69	10751.7
2763.93	10603.6
2763.16	10683.6
2762.39	10884.1
2761.62	10736.1
2760.86	11011.4
2760.09	10922
2759.32	10936.8
2758.55	10938.5
2757.79	11080.2
2757.02	10792.3
2756.25	10908
2755.48	10968.3
2754.71	11074.1
2753.94	10874.2
2753.18	10937.7
2752.41	10864.7
2751.64	10807.9
2750.87	10865
2750.1	11113.8
2749.33	10982.2
2748.56	10980.7
2747.79	11105.9
2747.02	11149.9
2746.25	11021.7
2745.48	10974.7
2744.71	10924.4
2743.94	11010.6
2743.17	11067.5
2742.4	11007.6
2741.63	11145.6
2740.86	11014.3
2740.09	10912.2
2739.32	11274
2738.55	11201.1
2737.78	11241.8
2737.01	11366.7
2736.24	11173.8
2735.47	11376.5
2734.7	11196.7
2733.92	10971.5
2733.15	11183.9
2732.38	11247.1
2731.61	11258.5
2730.84	11172.8
2730.07	11462.7
2729.29	11613.4
2728.52	11368.9
2727.75	11435.3
2726.98	11242.8
2726.21	11361
2725.43	11501.8
2724.66	11710.6
2723.89	11372.5
2723.11	11435.6
2722.34	11618.4
2721.57	11225.5
2720.8	11521.4
2720.02	11461.6
2719.25	11463.3
2718.48	11636.3
2717.7	11654
2716.93	11516.7
2716.15	11893.2
2715.38	11755.8
2714.61	11621.8
2713.83	11797.8
2713.06	12067.4
2712.28	12010.9
2711.51	11915.6
2710.74	12123.8
2709.96	12167.3
2709.19	12055.9
2708.41	12254.3
2707.64	12007.4
2706.86	12273.5
2706.09	12149.3
2705.31	12360.4
2704.54	12487.7
2703.76	12544
2702.98	12606.7
2702.21	12501.9
2701.43	12780.5
2700.66	12917.3
2699.88	13025
2699.1	12775.2
2698.33	12886.2
2697.55	13283.7
2696.78	13195
2696	13264
2695.22	13242.8
2694.45	13508.1
2693.67	13766.9
2692.89	13839.1
2692.11	13920.8
2691.34	14221.3
2690.56	14245
2689.78	14255.9
2689.01	14379.4
2688.23	14406.3
2687.45	14555.4
2686.67	14710.9
2685.89	14930.6
2685.12	15352.7
2684.34	15257.4
2683.56	15544.4
2682.78	15362.4
2682	15604.4
2681.22	15685.7
2680.45	15757.4
2679.67	16172.5
2678.89	16305.1
2678.11	16302.9
2677.33	16406.5
2676.55	16574.3
2675.77	16700.3
2674.99	16803.9
2674.21	16759.9
2673.43	16975.6
2672.65	17133.6
2671.87	17073.5
2671.09	16923.7
2670.31	17408.5
2669.53	17425.3
2668.75	17240.3
2667.97	17202.7
2667.19	17495
2666.41	17348.5
2665.63	17531.8
2664.85	17484.6
2664.07	17098
2663.29	17242.9
2662.51	17496.5
2661.73	17254.1
2660.94	17069.4
2660.16	16910.3
2659.38	16600.9
2658.6	16969.6
2657.82	16621.9
2657.04	17102.4
2656.25	16329.6
2655.47	16081.2
2654.69	16430.5
2653.91	16108.7
2653.12	16263.1
2652.34	15998.9
2651.56	15805
2650.78	15815.6
2649.99	15644.2
2649.21	15511.1
2648.43	15151.4
2647.64	15261
2646.86	15198.3
2646.08	15062.2
2645.29	15111.1
2644.51	14978.3
2643.73	14529.6
2642.94	14623.3
2642.16	14353.4
2641.37	14348.2
2640.59	14601.3
2639.81	14424
2639.02	14237.1
2638.24	14216
2637.45	14239.6
2636.67	13976.4
2635.88	13936.2
2635.1	13733.6
2634.31	13763.6
2633.53	13214
2632.74	13466.9
2631.96	13535.1
2631.17	13491.8
2630.39	13451.8
2629.6	13297.2
2628.81	13308.1
2628.03	13198.1
2627.24	13250.3
2626.46	13337.6
2625.67	13113.1
2624.88	12961.9
2624.1	13100
2623.31	12901.1
2622.52	12873.9
2621.74	13021.5
2620.95	12953
2620.16	12906.7
2619.38	12857.3
2618.59	12985.7
2617.8	12936.3
2617.01	12839.3
2616.23	12637.5
2615.44	12727.8
2614.65	12868.9
2613.86	12879.8
2613.08	12966.8
2612.29	12762
2611.5	12455.8
2610.71	12787
2609.92	12731.4
2609.13	12755
2608.35	12807.1
2607.56	12504.2
2606.77	12692.7
2605.98	12792.3
2605.19	12796.9
2604.4	12658.9
2603.61	12913.7
2602.82	12560.4
2602.03	12634.6
2601.24	12651.9
2600.45	12647
2599.66	12452.2
2598.87	12422
2598.08	12550
2597.29	12504
2596.5	12533.9
2595.71	12646
2594.92	12824.5
2594.13	12474.9
2593.34	12615.5
2592.55	12873
2591.76	12567.7
2590.97	12461.7
2590.18	12576.9
2589.39	12467.7
2588.59	12649.3
2587.8	12603.3
2587.01	12642.6
2586.22	12849.3
2585.43	12594.9
2584.64	12609
2583.84	12566.2
2583.05	12570.8
2582.26	12250.3
2581.47	12740.8
2580.68	12776.9
2579.88	12721.5
2579.09	12540
2578.3	12658.1
2577.5	12710
2576.71	12547.4
2575.92	12772.6
2575.13	12774
2574.33	12854.2
2573.54	12761
2572.74	12513.5
2571.95	12486.6
2571.16	12831.3
2570.36	12650.1
2569.57	12572.8
2568.78	12857.5
2567.98	12616.5
2567.19	12816.2
2566.39	12603.6
2565.6	12677.4
2564.8	12703.9
2564.01	12415.9
2563.21	12631.2
2562.42	12774.1
2561.62	12703.2
2560.83	12811.5
2560.03	12856.8
2559.24	12987.1
2558.44	12891
2557.65	12691.3
2556.85	13000.5
2556.06	12882.5
2555.26	12701.7
2554.46	12750.2
2553.67	12531.8
2552.87	12944.5
2552.07	12770
2551.28	13160.6
2550.48	12779.1
2549.68	12814.9
2548.89	12832
2548.09	12745.5
2547.29	13029.2
2546.5	13005.4
2545.7	13053.8
2544.9	13180.6
2544.1	12874.7
2543.31	13086
2542.51	12861.7
2541.71	13016.6
2540.91	13111.9
2540.12	13022.4
2539.32	12936
2538.52	12974.9
2537.72	13273.8
2536.92	13071.5
2536.12	12769.2
2535.32	12848.8
2534.53	13300.8
2533.73	12779.6
2532.93	12915.5
2532.13	13063.8
2531.33	12755.5
2530.53	12900.7
2529.73	13124.1
2528.93	13294.2
2528.13	13073.6
2527.33	12737.3
2526.53	13235.6
2525.73	12936.9
2524.93	13047.6
2524.13	13039.5
2523.33	13222
2522.53	12961
2521.73	13090.3
2520.93	13141.6
2520.13	13102.3
2519.33	13294
2518.53	13310.9
2517.72	13518.2
2516.92	13478.9
2516.12	13255.5
2515.32	13465.8
2514.52	13336
2513.72	13178.3
2512.92	13319.9
2512.11	13364.8
2511.31	13010.7
2510.51	13258.2
2509.71	13365.5
2508.9	13186
2508.1	13371.1
2507.3	13169.9
2506.5	13202.4
2505.69	13502.6
2504.89	13304.6
2504.09	13402.4
2503.29	13416.1
2502.48	13554.3
2501.68	13493.3
2500.88	13600.3
2500.07	13579.7
2499.27	13441
2498.46	13448.5
2497.66	13334.7
2496.86	13401.2
2496.05	13570.4
2495.25	13674.2
2494.44	13585.2
2493.64	13272.6
2492.83	13286.3
2492.03	13719.4
2491.22	13596.4
2490.42	13600.7
2489.61	13502.5
2488.81	13522.4
2488	13300.1
2487.2	13236.2
2486.39	13547.8
2485.59	13449.8
2484.78	13497.5
2483.98	13781.1
2483.17	13608.6
2482.36	13647
2481.56	13573.8
2480.75	13816.9
2479.95	13566.9
2479.14	13915.3
2478.33	13594.2
2477.53	13722.5
2476.72	13794.9
2475.91	13749.6
2475.11	13654.8
2474.3	13643.6
2473.49	13957.6
2472.68	13813.2
2471.88	13817.5
2471.07	13964.2
2470.26	13758
2469.45	13718.9
2468.64	13921.3
2467.84	13971.9
2467.03	13787.5
2466.22	13801
2465.41	13792.9
2464.6	13948.7
2463.79	13786
2462.99	13960.3
2462.18	13884.2
2461.37	13829.8
2460.56	14164.7
2459.75	14141.1
2458.94	14095.9
2458.13	13945.6
2457.32	13990
2456.51	13954.1
2455.7	14365.9
2454.89	13876.2
2454.08	13892.8
2453.27	14147
2452.46	14428.9
2451.65	13816
2450.84	13925.2
2450.03	14182.3
2449.22	14097.1
2448.41	14307.9
2447.6	14139.5
2446.79	14276.2
2445.98	13987.6
2445.17	14256.9
2444.35	14070
2443.54	14243.7
2442.73	14380.3
2441.92	14061.1
2441.11	14296.3
2440.3	13946.3
2439.48	14412.4
2438.67	14062.5
2437.86	14186.8
2437.05	13827.8
2436.24	14204.4
2435.42	14214.7
2434.61	14105.1
2433.8	13977
2432.98	14042.7
2432.17	14108.4
2431.36	14091.1
2430.55	14049.2
2429.73	14102.6
2428.92	14159
2428.1	14258.4
2427.29	14047.5
2426.48	14285.2
2425.66	14197.2
2424.85	14348.8
2424.04	14045.9
2423.22	14157.5
2422.41	14204.7
2421.59	14408.4
2420.78	14090.3
2419.96	13971.7
2419.15	14236.7
2418.33	14277.7
2417.52	14349.3
2416.7	14218.5
2415.89	14041.8
2415.07	14306.6
2414.26	14439.5
2413.44	14314.9
2412.63	14334.3
2411.81	14366.1
2410.99	14492.7
2410.18	14254.8
2409.36	14274.3
2408.55	14434.7
2407.73	14463.3
2406.91	14308.2
2406.1	14220.5
2405.28	14460.3
2404.46	14397.1
2403.65	14275.8
2402.83	14319.7
2402.01	14360.5
2401.19	14444.2
2400.38	14497.2
2399.56	14550.3
2398.74	14529.9
2397.92	14298.6
2397.11	14336.3
2396.29	14505.5
2395.47	14301.8
2394.65	14400.7
2393.83	14346.7
2393.02	14243.9
2392.2	14162.5
2391.38	14447.6
2390.56	14488.4
2389.74	14584.1
2388.92	14621.7
2388.1	14430.5
2387.28	14465.1
2386.46	14475.3
2385.64	14314.6
2384.82	14745.8
2384.01	14435.7
2383.19	14506.9
2382.37	14535.4
2381.55	14362.6
2380.73	14702
2379.91	14553.7
2379.08	14682.7
2378.26	14839.1
2377.44	14958.9
2376.62	14372
2375.8	14613.7
2374.98	14538.5
2374.16	14822.7
2373.34	14787.2
2372.52	14696.9
2371.7	14606.6
2370.87	14650.2
2370.05	14739.4
2369.23	14509.2
2368.41	14519.4
2367.59	14593.4
2366.77	14725.2
2365.94	14790
2365.12	14398.8
2364.3	14874.1
2363.48	14628.8
2362.65	14295.6
2361.83	14837.5
2361.01	14756.4
2360.19	14751.3
2359.36	14703.7
2358.54	14750.3
2357.72	14681.4
2356.89	14849.4
2356.07	14895.9
2355.24	14924.2
2354.42	14776.5
2353.6	14774.4
2352.77	14781.5
2351.95	14630.8
2351.12	15086.7
2350.3	15148.3
2349.48	14949.1
2348.65	14962.2
2347.83	14951
2347	14700.4
2346.18	14968.1
2345.35	15078.1
2344.53	14985.1
2343.7	14970.9
2342.88	15199.1
2342.05	15142.4
2341.23	15851.9
2340.4	16567.3
2339.57	16380.3
2338.75	15936.1
2337.92	15349.8
2337.1	15341.6
2336.27	15269.9
2335.44	15222.4
2334.62	15344.3
2333.79	15076
2332.96	15161.6
2332.14	14935.8
2331.31	15118.1
2330.48	15046.5
2329.65	15198.6
2328.83	15386.8
2328	15058.4
2327.17	15023
2326.34	15286.8
2325.52	15106.5
2324.69	15179.8
2323.86	15156.6
2323.03	15287.3
2322.2	15173.5
2321.38	15228.7
2320.55	15124
2319.72	14995.2
2318.89	14881.5
2318.06	15111.7
2317.23	15212.1
2316.4	15143.7
2315.57	15328.5
2314.74	15251
2313.92	15221.8
2313.09	14981.6
2312.26	15084.9
2311.43	15140.1
2310.6	15258.5
2309.77	15298.5
2308.94	15191
2308.11	15318.4
2307.28	15427.6
2306.45	15407.4
2305.62	15339.1
2304.78	15264.7
2303.95	15280.6
2303.12	15191.3
2302.29	15420.8
2301.46	15457.7
2300.63	15470.6
2299.8	15459.5
2298.97	15231.8
2298.13	15419.1
2297.3	15383.9
2296.47	15294.6
2295.64	15244.4
2294.81	15392.5
2293.98	15333.3
2293.14	15400.2
2292.31	15560.3
2291.48	15528.1
2290.65	15504.9
2289.81	15538.8
2288.98	15359.5
2288.15	15276.3
2287.31	15460.2
2286.48	15605.1
2285.65	15593.9
2284.81	15531.8
2283.98	15508.6
2283.15	15479.5
2282.31	15543.3
2281.48	15619.1
2280.64	15527
2279.81	15524.8
2278.98	15456.7
2278.14	15721.2
2277.31	15539.3
2276.47	15872.6
2275.64	15729.7
2274.8	15670.6
2273.97	15515.7
2273.13	15848.8
2272.3	15610.1
2271.46	15694.8
2270.63	15767.4
2269.79	15507.9
2268.96	15568.5
2268.12	15799.7
2267.28	15674.9
2266.45	15885
2265.61	15849.9
2264.78	15808.8
2263.94	15624.3
2263.1	15655
2262.27	15769.4
2261.43	15537.1
2260.59	15836.7
2259.76	15667.2
2258.92	15572.4
2258.08	15779.3
2257.24	15905.5
2256.41	15810.7
2255.57	15963.7
2254.73	15657.1
2253.89	16033.9
2253.06	15969
2252.22	15686.4
2251.38	15818.4
2250.54	15831.1
2249.7	16007.8
2248.87	15662.7
2248.03	15854.3
2247.19	15867
2246.35	15715.8
2245.51	15981.8
2244.67	16134.5
2243.83	15786.7
2242.99	15805.3
2242.15	15981.8
2241.31	16095.7
2240.47	16078.6
2239.63	15859
2238.79	15910.4
2237.95	16295.1
2237.11	16096.4
2236.27	15936.5
2235.43	15925.3
2234.59	16018.3
2233.75	15962.5
2232.91	16067.4
2232.07	16100.8
2231.23	16339.4
2230.39	16203.3
2229.55	16108.9
2228.71	15984.9
2227.87	16324.3
2227.02	16081.4
2226.18	16209.9
2225.34	16174.9
2224.5	16312.3
2223.66	16075.4
2222.81	16070.2
2221.97	16142.2
2221.13	16407.1
2220.29	16096.1
2219.45	16206.6
2218.6	16337.9
2217.76	15991.5
2216.92	16294.8
2216.07	16277.7
2215.23	16005.6
2214.39	16362.1
2213.54	16104.9
2212.7	16161.9
2211.86	16358.2
2211.01	16246.3
2210.17	16039.6
2209.33	16425.4
2208.48	16115.1
2207.64	16234.3
2206.79	16386
2205.95	16481.4
2205.1	16337
2204.26	16536
2203.41	16249.6
2202.57	16327.2
2201.72	16387.1
2200.88	16441
2200.03	16598.4
2199.19	16259
2198.34	16679.5
2197.5	16325.4
2196.65	16710.3
2195.81	16601.6
2194.96	16324.5
2194.11	16529
2193.27	16579.9
2192.42	16229
2191.58	16203.1
2190.73	16658.6
2189.88	16691.7
2189.04	16718.9
2188.19	16583.7
2187.34	16513.5
2186.49	16567.3
2185.65	16700.7
2184.8	16524.3
2183.95	16563.3
2183.1	16726.2
2182.26	16859.5
2181.41	16662.5
2180.56	16568.8
2179.71	16693.3
2178.86	16561.2
2178.02	16756.4
2177.17	16880.7
2176.32	16748.8
2175.47	16496
2174.62	16617.4
2173.77	16850.7
2172.92	16980.9
2172.07	16745.9
2171.23	16725.9
2170.38	16573.5
2169.53	16747.7
2168.68	16633.6
2167.83	16775.4
2166.98	17070.2
2166.13	16761.9
2165.28	16839
2164.43	16833.7
2163.58	17001.8
2162.73	16840.7
2161.88	16967.7
2161.02	16730.2
2160.17	16954.2
2159.32	17154.5
2158.47	16849.5
2157.62	16926.5
2156.77	17103.3
2155.92	16710.4
2155.07	17086.7
2154.21	17198.8
2153.36	17149.5
2152.51	16900.6
2151.66	17238.6
2150.81	17004.4
2149.95	16864.2
2149.1	16982.1
2148.25	17187.9
2147.4	17179.6
2146.54	17101
2145.69	17004.8
2144.84	17222.3
2143.99	17269.7
2143.13	17021.1
2142.28	17094.9
2141.43	17329.8
2140.57	17271.7
2139.72	16973.6
2138.86	17275.7
2138.01	17138.6
2137.16	17388
2136.3	17411.9
2135.45	17146.1
2134.59	17345.6
2133.74	17150.1
2132.88	17302.7
2132.03	17195
2131.17	17254
2130.32	17558.6
2129.46	17231.6
2128.61	17176.6
2127.75	17560
2126.9	17183.5
2126.04	17394.4
2125.19	17318.9
2124.33	17468.4
2123.48	17346.2
2122.62	17501.5
